,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
19284,-122.73,38.37,40.0,1389,309,841,288,31094.0,183300.0,<1H OCEAN
19285,-122.75,38.43,36.0,1599,345,1086,314,26667.0,149100.0,<1H OCEAN
19286,-122.78,38.41,43.0,1351,277,1011,297,25917.0,144000.0,<1H OCEAN
19287,-122.77,38.39,35.0,2611,475,1293,463,27500.0,197500.0,<1H OCEAN
19288,-122.75,38.41,17.0,3150,588,1857,610,39688.0,165000.0,<1H OCEAN
19289,-122.82,38.41,32.0,701,182,489,168,27850.0,169300.0,<1H OCEAN
19290,-122.84,38.42,29.0,2756,551,1381,531,29625.0,237300.0,<1H OCEAN
19291,-122.86,38.42,38.0,1166,223,584,225,36667.0,244400.0,<1H OCEAN
19292,-122.84,38.41,19.0,2191,391,1065,404,41250.0,204600.0,<1H OCEAN
19293,-122.83,38.4,37.0,2217,451,1019,428,31217.0,178500.0,<1H OCEAN
19294,-122.84,38.4,15.0,3080,617,1446,599,36696.0,194400.0,<1H OCEAN
19295,-122.78,38.37,21.0,795,163,414,162,37991.0,175000.0,<1H OCEAN
19296,-122.82,38.4,40.0,2406,423,1054,426,38846.0,215900.0,<1H OCEAN
19297,-122.8,38.37,26.0,1634,315,909,317,41731.0,257200.0,<1H OCEAN
19298,-122.8,38.39,26.0,2273,474,1124,420,29453.0,166700.0,<1H OCEAN
19299,-122.84,38.39,16.0,1688,292,793,280,44357.0,216900.0,<1H OCEAN
19300,-122.83,38.39,19.0,1765,394,868,388,24620.000000000004,260300.0,<1H OCEAN
19301,-122.82,38.39,22.0,1288,243,593,220,36250.0,233700.0,<1H OCEAN
19302,-122.82,38.39,32.0,1437,257,752,245,47422.00000000001,240900.0,<1H OCEAN
19303,-122.82,38.38,27.0,2565,479,1227,467,45132.0,259900.0,<1H OCEAN
19304,-122.76,38.35,30.0,2260,374,958,359,50323.0,222400.0,<1H OCEAN
19305,-122.87,38.39,34.0,1138,205,541,180,45147.00000000001,271400.0,<1H OCEAN
19306,-122.77,38.33,32.0,2054,324,843,306,45875.0,290700.0,<1H OCEAN
19307,-122.82,38.33,25.0,3067,569,1602,550,39917.0,244100.0,<1H OCEAN
19308,-122.88,38.34,20.0,3404,628,1641,585,50574.0,276200.0,<1H OCEAN
19309,-122.81,38.36,18.0,2399,389,1131,391,52769.00000000001,293900.0,<1H OCEAN
19310,-122.85,38.37,16.0,1762,293,810,297,44437.0,305000.0,<1H OCEAN
19311,-122.89,38.38,16.0,2017,369,931,336,57664.0,267500.0,<1H OCEAN
19312,-122.86,38.44,31.0,1534,292,716,288,34471.0,209500.0,<1H OCEAN
19313,-122.89,38.42,28.0,2388,437,1015,381,51512.0,268300.0,<1H OCEAN
19314,-122.87,38.43,36.0,1987,387,1065,347,40446.0,172200.0,<1H OCEAN
19315,-122.91,38.43,19.0,1968,350,852,308,46705.0,269800.0,<1H OCEAN
19316,-122.89,38.4,22.0,2900,538,1445,515,45110.0,296800.0,<1H OCEAN
19317,-123.04,38.49,30.0,3977,930,1387,582,26161.0,132500.0,NEAR OCEAN
19318,-123.02,38.46,52.0,2154,499,524,259,20556.0,120000.0,NEAR OCEAN
19319,-122.98,38.44,29.0,4450,939,1328,590,31000.0,162100.0,<1H OCEAN
19320,-123.01,38.48,37.0,1179,282,354,176,13712.0,118300.0,NEAR OCEAN
19321,-123.02,38.54,35.0,2157,487,768,322,32315.0,136900.0,<1H OCEAN
19322,-123.0,38.51,33.0,1565,390,759,311,26726.0,153100.0,NEAR OCEAN
19323,-122.97,38.5,44.0,3234,746,1112,470,19265.0,132700.0,<1H OCEAN
19324,-122.97,38.53,48.0,3939,860,1257,571,21165.0,98700.0,<1H OCEAN
19325,-122.94,38.53,49.0,1141,239,505,184,37143.0,148800.0,<1H OCEAN
19326,-122.94,38.5,46.0,2280,492,807,366,26316.0,117000.0,<1H OCEAN
19327,-122.91,38.49,37.0,2469,519,1137,474,36343.0,146500.0,<1H OCEAN
19328,-122.87,38.48,27.0,3894,776,1832,715,35085.0,187800.0,<1H OCEAN
19329,-122.88,38.46,25.0,1563,314,737,305,25687.000000000004,249200.0,<1H OCEAN
19330,-122.85,38.46,22.0,3328,550,1309,512,47105.0,266200.0,<1H OCEAN
19331,-122.94,38.49,37.0,3169,719,777,344,27072.0,117100.0,<1H OCEAN
19333,-122.72,38.58,4.0,7042,1100,2936,1043,50555.0,240800.0,<1H OCEAN
19334,-122.82,38.55,8.0,6190,1088,2967,1000,38616.0,195100.0,<1H OCEAN
19335,-122.85,38.52,13.0,4808,848,2568,762,36583.0,183200.0,<1H OCEAN
19336,-122.78,38.53,9.0,3659,652,1889,632,42716.0,250800.0,<1H OCEAN
19337,-122.81,38.54,12.0,2289,611,919,540,11553.0,139300.0,<1H OCEAN
19338,-122.82,38.53,27.0,1823,360,907,317,32759.999999999996,172900.0,<1H OCEAN
19339,-122.79,38.54,5.0,3986,737,1887,687,37768.0,213800.0,<1H OCEAN
19340,-122.87,38.61,23.0,2676,521,1456,500,37361.0,173700.0,<1H OCEAN
19341,-122.87,38.62,52.0,1514,348,767,354,21903.0,160000.0,<1H OCEAN
19342,-122.86,38.61,52.0,1753,380,982,380,34013.0,183300.0,<1H OCEAN
19343,-122.86,38.62,35.0,2597,522,1231,499,27432.0,174000.0,<1H OCEAN
19344,-122.87,38.62,18.0,2721,557,1667,539,31875.0,176100.0,<1H OCEAN
19345,-122.82,38.64,29.0,2176,385,1117,374,38681.0,188600.0,<1H OCEAN
19346,-122.83,38.58,17.0,5199,1023,2036,890,32452.0,168800.0,<1H OCEAN
19347,-122.82,38.61,41.0,2720,501,987,364,40294.0,201700.0,<1H OCEAN
19348,-122.85,38.62,16.0,4418,704,1908,697,45913.00000000001,244600.0,<1H OCEAN
19349,-123.01,38.67,33.0,914,147,394,132,46875.0,246200.0,<1H OCEAN
19350,-122.94,38.57,33.0,1530,266,728,250,51005.0,266700.0,<1H OCEAN
19351,-122.94,38.64,26.0,4050,712,2072,636,40781.0,287800.0,<1H OCEAN
19352,-122.95,38.73,37.0,1548,328,863,287,29792.0,151300.0,<1H OCEAN
19353,-122.87,38.68,32.0,4073,718,2053,629,37352.0,228000.0,<1H OCEAN
19354,-122.85,38.77,18.0,2856,513,1027,405,46952.99999999999,241700.0,<1H OCEAN
19355,-122.7,38.66,43.0,1384,284,582,224,39063.0,210000.0,<1H OCEAN
19356,-123.03,38.79,16.0,4047,769,1998,673,33750.0,171900.0,<1H OCEAN
19357,-123.02,38.81,35.0,956,213,488,215,30250.0,140600.0,<1H OCEAN
19358,-123.02,38.81,45.0,1717,389,916,367,32425.0,138800.0,<1H OCEAN
19359,-123.01,38.8,21.0,360,96,131,74,35156.0,133300.0,<1H OCEAN
19360,-123.01,38.79,32.0,2697,529,1417,535,32546.0,134100.0,<1H OCEAN
19361,-123.1,38.79,20.0,3109,712,1643,638,28344.0,164400.0,<1H OCEAN
19362,-123.49,38.7,9.0,5409,1019,594,327,33125.0,295400.0,NEAR OCEAN
19363,-123.24,38.7,38.0,1460,311,569,176,27171.0,131300.0,NEAR OCEAN
19364,-123.25,38.54,27.0,3658,764,1278,518,33536.0,157500.0,NEAR OCEAN
19365,-123.08,38.38,28.0,3297,676,923,373,39167.0,232600.0,NEAR OCEAN
19366,-122.96,38.42,50.0,2530,524,940,361,29375.0,122900.0,<1H OCEAN
19367,-123.07,38.46,31.0,855,217,280,139,23611.0,112500.0,NEAR OCEAN
19368,-122.93,38.38,18.0,2562,500,1128,414,39336.0,262500.0,<1H OCEAN
19369,-123.02,38.36,16.0,1496,298,778,284,38589.0,268800.0,NEAR OCEAN
19370,-123.0,38.33,8.0,3223,637,851,418,56445.0,364800.0,NEAR OCEAN
19371,-120.84,37.92,27.0,471,84,195,72,33333.0,208300.0,INLAND
19372,-120.79,37.82,17.0,4227,729,1809,679,32667.0,269500.0,INLAND
19373,-120.9,37.81,27.0,4213,750,2142,746,37031.0,173300.0,INLAND
19374,-120.9,37.76,20.0,570,112,304,108,22024.0,156300.0,INLAND
19375,-120.86,37.73,27.0,508,93,263,81,31136.0,183300.0,INLAND
19376,-120.79,37.76,14.0,3531,508,1505,497,55228.0,275300.0,INLAND
19377,-120.76,37.73,16.0,1343,241,732,195,35833.0,187500.0,INLAND
19378,-120.69,37.77,46.0,431,86,239,80,33182.0,282100.0,INLAND
19379,-120.87,37.77,9.0,4838,920,2460,923,35959.0,142700.0,INLAND
19380,-120.85,37.77,52.0,436,81,197,68,18625.0,85400.0,INLAND
19381,-120.86,37.77,45.0,621,129,257,124,17188.0,109400.0,INLAND
19382,-120.86,37.77,38.0,1545,279,662,266,38250.0,96400.0,INLAND
19383,-120.86,37.77,28.0,1208,232,535,232,23523.0,94700.0,INLAND
19384,-120.87,37.76,16.0,1174,249,601,242,17143.0,113300.0,INLAND
19385,-120.85,37.77,20.0,651,157,421,151,20833.0,77300.0,INLAND
19386,-120.85,37.77,37.0,1738,403,936,366,24716.999999999996,77100.0,INLAND
19387,-120.86,37.76,32.0,964,198,623,201,30917.0,88900.0,INLAND
19388,-120.87,37.76,16.0,2022,413,1126,408,25655.0,116400.0,INLAND
19389,-120.85,37.75,26.0,28,4,9,5,16250.0,85000.0,INLAND
19390,-120.85,37.78,15.0,3553,659,1684,611,33169.0,131200.0,INLAND
19392,-120.85,37.77,35.0,404,96,261,100,24583.0,75000.0,INLAND
19393,-120.85,37.78,30.0,1120,248,609,237,22386.0,87200.0,INLAND
19394,-120.83,37.77,20.0,1717,403,1062,401,16759.0,116700.0,INLAND
19395,-120.85,37.77,10.0,423,110,295,94,13583.0,85200.0,INLAND
19396,-120.83,37.76,21.0,435,96,219,83,29125.0,112500.0,INLAND
19397,-120.83,37.79,16.0,893,164,548,155,36875.0,121900.0,INLAND
19398,-120.93,37.74,37.0,1956,402,1265,397,23022.999999999996,91900.0,INLAND
19399,-120.94,37.74,35.0,1166,268,515,266,23469.000000000004,90200.0,INLAND
19400,-120.95,37.74,18.0,3453,666,1958,601,30043.000000000004,156500.0,INLAND
19401,-120.95,37.73,12.0,3609,712,2650,742,28565.0,92700.0,INLAND
19403,-120.93,37.72,18.0,391,71,247,71,43864.0,179500.0,INLAND
19404,-120.98,37.71,22.0,434,89,195,86,24211.0,268800.0,INLAND
19405,-120.99,37.7,14.0,9849,1887,4356,1780,35877.0,160900.0,INLAND
19406,-120.97,37.69,14.0,5514,909,2819,970,38598.0,174400.0,INLAND
19407,-120.91,37.74,19.0,1690,327,855,296,32500.0,176700.0,INLAND
19408,-120.91,37.73,31.0,840,154,429,150,24063.0,170200.0,INLAND
19409,-120.92,37.7,24.0,527,112,270,112,16172.0,156300.0,INLAND
19410,-120.94,37.7,25.0,1005,159,390,139,44000.0,174100.0,INLAND
19411,-120.97,37.73,19.0,3725,543,1412,463,57476.0,248600.0,INLAND
19412,-121.01,37.74,14.0,2368,297,796,301,87783.0,435000.0,INLAND
19413,-121.01,37.72,23.0,1373,264,677,245,25486.0,161100.0,INLAND
19414,-121.06,37.73,5.0,2256,420,1246,397,49236.00000000001,155900.0,INLAND
19415,-121.07,37.71,39.0,223,37,92,37,33750.0,212500.0,INLAND
19416,-121.08,37.69,19.0,6473,1212,3559,1123,32246.0,129300.0,INLAND
19417,-121.14,37.7,29.0,1343,223,751,225,32391.0,187500.0,INLAND
19418,-121.09,37.67,30.0,1653,285,800,291,33482.0,220000.0,INLAND
19419,-121.09,37.61,42.0,1787,296,921,287,38864.0,171400.0,INLAND
19420,-121.18,37.64,43.0,1244,209,611,197,28750.0,187500.0,INLAND
19421,-121.06,37.7,7.0,9374,1847,4827,1722,34620.0,151900.0,INLAND
19422,-121.04,37.7,52.0,349,59,121,40,33036.0,197500.0,INLAND
19423,-121.04,37.69,5.0,9601,1639,4449,1575,45332.0,195500.0,INLAND
19424,-121.02,37.71,25.0,207,41,87,43,36023.0,131300.0,INLAND
19425,-121.03,37.69,6.0,2607,557,1266,475,34632.0,137700.0,INLAND
19426,-121.02,37.7,16.0,3476,650,2126,665,33438.0,125400.0,INLAND
19427,-121.0,37.71,52.0,102,23,35,33,22500.0,175000.0,INLAND
19428,-121.01,37.7,12.0,9148,1906,4656,1853,32447.0,142200.0,INLAND
19429,-121.06,37.67,31.0,906,146,383,129,34167.0,196900.0,INLAND
19430,-121.06,37.66,6.0,3655,598,1993,596,46053.0,150100.0,INLAND
19431,-121.05,37.65,5.0,3096,545,1760,519,45701.0,146400.0,INLAND
19432,-121.04,37.66,11.0,1658,301,913,298,41705.0,162800.0,INLAND
19433,-121.04,37.65,8.0,1959,379,995,365,33567.0,129100.0,INLAND
19434,-121.03,37.65,37.0,375,58,120,37,39844.0,150000.0,INLAND
19435,-121.04,37.67,16.0,19,19,166,9,5360.0,162500.0,INLAND
19436,-121.0,37.69,18.0,3469,661,1452,628,34079.0,147500.0,INLAND
19437,-121.01,37.69,20.0,3275,760,1538,705,24800.0,135600.0,INLAND
19438,-121.01,37.68,33.0,828,123,373,133,55000.0,146200.0,INLAND
19439,-121.0,37.68,15.0,1232,180,408,196,69682.0,182400.0,INLAND
19440,-121.0,37.68,29.0,2911,445,1170,460,49904.0,158100.0,INLAND
19441,-121.01,37.68,33.0,3230,587,1579,560,35775.0,109700.0,INLAND
19442,-121.0,37.67,26.0,90,18,47,18,11250.0,87500.0,INLAND
19443,-121.04,37.68,18.0,5129,1171,3622,1128,20272.0,92700.0,INLAND
19444,-121.04,37.68,28.0,1909,398,1140,380,23783.0,81400.0,INLAND
19445,-121.02,37.69,19.0,3814,790,2219,804,35208.0,145000.0,INLAND
19446,-121.03,37.69,5.0,4034,771,1967,742,38065.0,146000.0,INLAND
19447,-121.04,37.69,9.0,6333,1355,3265,1265,30217.0,160900.0,INLAND
19448,-121.02,37.68,25.0,3262,588,1834,578,39960.0,114500.0,INLAND
19449,-121.03,37.68,20.0,3204,625,2016,605,26567.0,110400.0,INLAND
19450,-121.03,37.68,27.0,1956,327,1004,307,37857.0,110500.0,INLAND
19451,-121.02,37.68,28.0,2875,560,1608,558,35489.0,106400.0,INLAND
19452,-120.94,37.68,4.0,13315,2424,6420,2289,42471.0,162100.0,INLAND
19453,-120.95,37.67,15.0,3062,584,1624,538,43864.0,137600.0,INLAND
19454,-120.96,37.66,16.0,4961,902,2654,804,42823.0,138300.0,INLAND
19455,-120.95,37.66,16.0,4478,647,1990,672,51473.00000000001,188400.0,INLAND
19456,-120.95,37.65,37.0,136,20,72,22,22279.0,225000.0,INLAND
19457,-120.93,37.67,6.0,3491,657,2075,644,33844.0,138500.0,INLAND
19458,-120.93,37.66,10.0,7566,1348,3227,1199,47440.0,148100.0,INLAND
19459,-120.94,37.66,17.0,1147,140,327,136,68654.0,290500.0,INLAND
19460,-120.98,37.69,18.0,3176,468,1296,471,55683.99999999999,185100.0,INLAND
19461,-120.99,37.69,25.0,2773,384,1060,381,64788.0,199400.0,INLAND
19462,-120.99,37.68,30.0,1975,375,732,326,26932.0,94900.0,INLAND
19463,-120.98,37.68,24.0,705,114,347,141,31911.999999999996,149600.0,INLAND
19464,-120.97,37.69,16.0,2793,476,1279,477,34667.0,160900.0,INLAND
19465,-120.97,37.69,15.0,4065,841,1986,680,30720.0,114300.0,INLAND
19466,-120.97,37.68,16.0,2349,446,1302,392,31625.0,130300.0,INLAND
19467,-120.97,37.68,9.0,1114,172,529,174,47159.00000000001,163700.0,INLAND
19468,-120.98,37.68,27.0,4006,762,1806,718,31848.0,112800.0,INLAND
19469,-120.99,37.68,28.0,3269,647,1595,617,22336.0,112700.0,INLAND
19470,-120.99,37.67,16.0,568,124,307,116,21518.0,107400.0,INLAND
19471,-120.98,37.67,13.0,1221,260,682,275,36500.0,155500.0,INLAND
19472,-120.97,37.68,16.0,2493,535,1370,504,33368.0,121200.0,INLAND
19473,-120.98,37.68,18.0,4197,1006,2203,874,21660.0,118600.0,INLAND
19474,-120.97,37.67,16.0,1499,250,1292,271,43851.00000000001,117300.0,INLAND
19475,-120.96,37.67,17.0,2434,511,1558,546,29219.0,114300.0,INLAND
19476,-120.96,37.67,18.0,1442,229,538,220,42969.0,163200.0,INLAND
19477,-120.97,37.67,31.0,1648,293,792,294,24000.0,121500.0,INLAND
19478,-120.97,37.66,19.0,1974,393,799,377,31286.0,137500.0,INLAND
19479,-120.96,37.66,15.0,2485,434,1296,434,38542.0,145200.0,INLAND
19480,-120.97,37.66,24.0,2930,588,1448,570,35395.0,127900.0,INLAND
19481,-120.97,37.66,21.0,2760,632,1260,576,20227.0,179800.0,INLAND
19482,-120.98,37.66,33.0,1959,342,984,356,45208.00000000001,114200.0,INLAND
19483,-120.98,37.66,40.0,3012,616,1423,595,26346.0,100600.0,INLAND
19484,-120.98,37.65,36.0,826,167,432,150,25000.0,103100.0,INLAND
19486,-120.98,37.67,33.0,1433,298,824,302,27621.000000000004,109100.0,INLAND
19487,-120.99,37.67,28.0,1768,423,1066,392,18315.0,90500.0,INLAND
19488,-120.99,37.66,30.0,1718,395,914,400,19330.0,107000.0,INLAND
19489,-120.99,37.66,39.0,1748,329,831,302,25938.0,135600.0,INLAND
19490,-120.99,37.66,46.0,1750,347,754,356,29137.0,106000.0,INLAND
19491,-120.99,37.65,44.0,2848,623,1408,576,21487.0,86600.0,INLAND
19492,-121.0,37.65,52.0,3887,803,1768,779,25089.0,119000.0,INLAND
19493,-121.0,37.67,27.0,2278,479,995,449,25148.0,110200.0,INLAND
19494,-121.01,37.67,37.0,2483,459,1072,445,30721.0,108100.0,INLAND
19495,-121.01,37.66,36.0,3679,613,1366,581,45000.0,151400.0,INLAND
19496,-121.0,37.66,43.0,2369,413,944,422,32632.0,138100.0,INLAND
19497,-121.0,37.66,43.0,2039,331,875,342,39844.0,152000.0,INLAND
19498,-121.01,37.65,47.0,1713,334,570,297,21969.0,149400.0,INLAND
19499,-121.02,37.67,32.0,3951,797,1916,740,26722.0,111500.0,INLAND
19500,-121.03,37.67,24.0,2162,459,1468,441,31857.000000000004,98300.0,INLAND
19501,-121.03,37.66,31.0,887,217,614,199,21528.0,75500.0,INLAND
19502,-121.02,37.66,36.0,3495,641,1688,684,31568.0,109900.0,INLAND
19503,-121.02,37.66,28.0,1437,400,806,338,16077.999999999998,125000.0,INLAND
19504,-121.02,37.65,20.0,2973,620,1996,570,30644.999999999996,106000.0,INLAND
19505,-121.03,37.64,22.0,2001,387,1520,387,31480.0,102300.0,INLAND
19506,-121.03,37.63,5.0,2881,584,1490,570,30398.0,120000.0,INLAND
19507,-121.05,37.64,33.0,1438,237,569,208,33516.0,150000.0,INLAND
19508,-121.05,37.62,37.0,1043,196,555,197,34125.0,125000.0,INLAND
19509,-121.02,37.64,42.0,1437,307,1035,284,21036.0,88300.0,INLAND
19510,-121.02,37.63,35.0,1591,364,1290,352,15640.0,81800.0,INLAND
19511,-121.02,37.62,30.0,1721,399,1878,382,25363.000000000004,83900.0,INLAND
19512,-121.02,37.61,33.0,1469,370,1318,349,17104.0,59000.0,INLAND
19513,-121.03,37.62,43.0,1241,240,612,266,28194.0,81300.0,INLAND
19514,-121.03,37.62,46.0,2331,508,1210,484,25313.0,77700.0,INLAND
19515,-121.02,37.62,14.0,5737,1286,4722,1210,16731.0,95800.0,INLAND
19516,-121.01,37.64,52.0,201,35,74,22,13036.000000000002,75000.0,INLAND
19517,-121.01,37.64,36.0,1981,507,1998,468,19013.0,69900.0,INLAND
19518,-121.01,37.64,33.0,693,207,598,192,10217.0,81300.0,INLAND
19519,-121.0,37.64,43.0,311,95,293,94,12902.0,67500.0,INLAND
19520,-120.99,37.64,41.0,1580,385,881,361,27538.0,99600.0,INLAND
19521,-120.99,37.64,50.0,683,189,459,195,18162.0,70000.0,INLAND
19522,-121.0,37.65,17.0,484,202,198,204,6825.0,187500.0,INLAND
19523,-121.01,37.65,52.0,178,53,152,62,4999.0,82500.0,INLAND
19524,-121.0,37.64,19.0,121,41,658,41,9573.0,162500.0,INLAND
19525,-121.0,37.64,52.0,530,177,325,158,11875.0,90600.0,INLAND
19526,-120.97,37.65,16.0,3960,716,1776,724,39886.0,137500.0,INLAND
19527,-120.96,37.64,41.0,1467,328,673,310,27917.0,90700.0,INLAND
19528,-120.97,37.64,42.0,2359,504,1131,480,20833.0,95500.0,INLAND
19529,-120.98,37.65,40.0,422,63,158,63,73841.0,172200.0,INLAND
19530,-120.98,37.64,45.0,1913,335,839,333,31397.0,110700.0,INLAND
19531,-120.98,37.64,40.0,1791,359,679,322,21458.0,130300.0,INLAND
19532,-120.9,37.66,19.0,3377,669,2426,663,29783.0,82500.0,INLAND
19533,-120.91,37.66,36.0,1320,255,720,232,26523.0,76300.0,INLAND
19534,-120.9,37.64,26.0,1762,418,855,308,16767.0,81300.0,INLAND
19535,-120.94,37.65,13.0,5075,978,3033,838,30577.0,119000.0,INLAND
19536,-120.93,37.65,1.0,2254,328,402,112,42500.0,189200.0,INLAND
19537,-120.92,37.65,23.0,505,124,163,129,13696.0,275000.0,INLAND
19538,-120.95,37.65,14.0,5200,1119,3221,1102,26964.0,107000.0,INLAND
19539,-120.96,37.65,34.0,1700,325,972,326,24485.0,95500.0,INLAND
19540,-120.95,37.64,32.0,3487,740,1957,685,27209.0,88300.0,INLAND
19541,-120.94,37.63,43.0,244,52,176,60,14250.0,69400.0,INLAND
19542,-120.92,37.63,39.0,45,8,22,9,17679.0,450000.0,INLAND
19543,-120.96,37.64,36.0,60,12,51,14,36250.0,67500.0,INLAND
19544,-120.98,37.64,39.0,2617,659,2052,642,16952.0,65000.0,INLAND
19545,-120.97,37.63,39.0,2360,607,2047,605,17054.0,58800.0,INLAND
19546,-121.0,37.63,31.0,215,62,192,66,17500.0,73800.0,INLAND
19547,-121.0,37.63,49.0,2051,500,1525,467,15900.0,80900.0,INLAND
19548,-121.01,37.63,41.0,2764,639,2122,600,19643.0,74900.0,INLAND
19549,-121.01,37.62,35.0,568,150,622,145,18167.0,79500.0,INLAND
19550,-121.01,37.62,35.0,2074,477,1687,431,20884.999999999996,73700.0,INLAND
19551,-120.98,37.62,26.0,3819,955,3010,932,19206.0,81300.0,INLAND
19552,-120.99,37.63,21.0,319,120,276,85,24792.0,60000.0,INLAND
19553,-121.0,37.62,28.0,1153,420,1043,357,10801.0,75000.0,INLAND
19554,-120.99,37.62,37.0,2014,505,1787,515,15515.000000000002,54100.0,INLAND
19555,-121.01,37.61,5.0,3655,696,2316,647,34703.0,129300.0,INLAND
19556,-121.0,37.61,36.0,2647,604,2045,550,22730.0,62900.0,INLAND
19557,-121.0,37.6,22.0,4412,925,3116,817,26899.0,82100.0,INLAND
19558,-121.02,37.6,33.0,1009,238,1027,246,25993.0,68000.0,INLAND
19560,-120.99,37.61,39.0,512,132,443,127,12857.0,60000.0,INLAND
19561,-120.98,37.59,2.0,5042,834,2784,787,46484.0,145900.0,INLAND
19562,-120.96,37.59,11.0,4236,879,2410,850,23849.0,122000.0,INLAND
19563,-120.95,37.59,29.0,1727,439,1063,386,18929.0,63600.0,INLAND
19564,-120.94,37.61,13.0,3309,603,1796,555,38372.0,129300.0,INLAND
19565,-120.95,37.61,17.0,4054,654,2034,667,46833.0,142200.0,INLAND
19566,-120.96,37.61,23.0,3497,887,2467,816,19444.0,93400.0,INLAND
19567,-120.97,37.61,16.0,1326,375,884,375,18710.0,103900.0,INLAND
19568,-120.95,37.6,35.0,1493,278,729,268,29821.0,97400.0,INLAND
19569,-120.94,37.6,30.0,3257,574,1804,588,35331.0,102900.0,INLAND
19570,-120.95,37.59,43.0,1561,354,862,332,18466.0,81500.0,INLAND
19571,-120.94,37.59,16.0,3964,824,2622,766,23152.0,111300.0,INLAND
19572,-120.94,37.58,19.0,1549,369,770,370,20493.0,99500.0,INLAND
19573,-120.95,37.62,11.0,4981,814,1934,686,37041.0,174800.0,INLAND
19574,-120.97,37.62,7.0,8489,1673,5807,1575,29451.0,127800.0,INLAND
19575,-120.54,37.68,18.0,335,76,189,67,12273.0,87500.0,INLAND
19576,-120.64,37.7,16.0,284,51,239,46,18958.0,137500.0,INLAND
19577,-120.75,37.69,24.0,2282,423,1167,398,38214.0,116100.0,INLAND
19578,-120.86,37.69,5.0,6660,1217,3012,1087,30809.000000000004,143600.0,INLAND
19579,-120.87,37.64,40.0,1010,155,488,157,38984.0,170500.0,INLAND
19580,-120.82,37.64,20.0,3375,630,1505,598,26900.0,201300.0,INLAND
19581,-120.77,37.64,8.0,3294,667,2277,652,26417.0,96800.0,INLAND
19582,-120.76,37.65,25.0,3214,682,2319,640,20385.0,84300.0,INLAND
19583,-120.46,37.65,17.0,315,89,130,58,14463.999999999998,79200.0,INLAND
19584,-120.59,37.59,36.0,291,48,124,47,56945.0,154200.0,INLAND
19585,-120.69,37.59,27.0,1170,227,660,222,23906.0,81800.0,INLAND
19586,-120.76,37.61,30.0,816,159,531,147,32604.000000000004,87900.0,INLAND
19587,-120.8,37.61,30.0,918,154,469,139,39688.0,175000.0,INLAND
19588,-120.76,37.58,35.0,1395,264,756,253,36181.0,178600.0,INLAND
19589,-120.83,37.58,30.0,1527,256,757,240,36629.0,171400.0,INLAND
19590,-120.85,37.57,27.0,819,157,451,150,34934.0,193800.0,INLAND
19591,-120.88,37.57,22.0,1440,267,774,249,39821.0,204300.0,INLAND
19592,-120.87,37.62,30.0,455,70,220,69,48958.00000000001,142500.0,INLAND
19593,-120.87,37.6,32.0,4579,914,2742,856,26619.0,86200.0,INLAND
19594,-120.86,37.6,25.0,1178,206,709,214,45625.0,133600.0,INLAND
19595,-120.89,37.59,33.0,1016,206,617,209,21509.999999999996,195800.0,INLAND
19596,-120.92,37.6,12.0,4485,805,2445,832,37611.0,123100.0,INLAND
19597,-120.92,37.59,26.0,1705,279,642,236,26591.0,180500.0,INLAND
19598,-120.91,37.57,26.0,3396,705,2446,694,20520.999999999996,65400.0,INLAND
19599,-120.93,37.56,17.0,1812,361,672,334,15500.0,166100.0,INLAND
19600,-120.95,37.57,29.0,1179,249,672,243,31125.0,154800.0,INLAND
19601,-120.98,37.57,27.0,925,176,449,168,26406.0,129700.0,INLAND
19602,-121.02,37.58,36.0,1285,270,706,273,17169.0,121400.0,INLAND
19603,-121.04,37.6,27.0,958,184,580,177,21875.0,82800.0,INLAND
19604,-121.09,37.56,32.0,1717,325,1356,307,26705.0,91900.0,INLAND
19605,-121.03,37.55,32.0,946,198,624,173,19728.0,97900.0,INLAND
19606,-121.04,37.5,33.0,613,123,343,116,31875.0,129200.0,INLAND
19608,-121.12,37.48,5.0,4109,820,3062,713,32395.999999999996,125200.0,INLAND
19609,-121.14,37.47,38.0,2427,450,1272,474,28833.000000000004,115200.0,INLAND
19610,-121.14,37.48,6.0,1772,332,1011,331,37045.0,128100.0,INLAND
19611,-121.13,37.47,37.0,1995,448,1559,443,21833.0,92700.0,INLAND
19612,-121.11,37.47,12.0,2263,410,913,330,35795.0,145600.0,INLAND
19613,-121.14,37.46,4.0,2919,503,1592,491,52452.0,161900.0,INLAND
19614,-121.2,37.6,30.0,2110,406,1301,345,23173.0,86500.0,INLAND
19615,-121.27,37.56,31.0,1223,330,1067,245,28558.0,100000.0,INLAND
19616,-121.31,37.44,33.0,69,28,47,14,5360.0,112500.0,INLAND
19617,-121.21,37.5,34.0,294,49,147,47,30000.0,162500.0,INLAND
19618,-121.14,37.52,37.0,1358,231,586,214,31645.0,170800.0,INLAND
19619,-121.06,37.45,33.0,1401,299,915,282,34464.0,162500.0,INLAND
19620,-121.06,37.42,52.0,504,96,295,97,35000.0,73500.0,INLAND
19621,-121.11,37.43,42.0,412,75,227,75,25000.0,74200.0,INLAND
19622,-121.29,37.33,36.0,48,12,27,8,40000.0,75000.0,INLAND
19623,-121.09,37.33,40.0,524,112,329,96,17188.0,112500.0,INLAND
